Snap,x1mis_allha,x1mis_ntha,x1mis_allbb,x1mis_ntbb,x2jxq_allha,x2jxq_ntha,x2jxq_allbb,x2jxq_ntbb,x1f5g_allha,x1f5g_ntha,x1f5g_allbb,x1f5g_ntbb,x2l8f_allha,x2l8f_ntha,x2l8f_allbb,x2l8f_ntbb,x1zih_allha,x1zih_ntha,x1zih_allbb,x1zih_ntbb,x1zihstem_allha,x1zihstem_ntha,x1zihstem_allbb,x1zihstem_ntbb,x1szy_allha,x1szy_ntha,x1szy_allbb,x1szy_ntbb,x1szystem_allha,x1szystem_ntha,x1szystem_allbb,x1szystem_ntbb,x2koc_allha,x2koc_ntha,x2koc_allbb,x2koc_ntbb,x2kocstem_allha,x2kocstem_ntha,x2kocstem_allbb,x2kocstem_ntbb,x1d20_allha,x1d20_ntha,x1d20_allbb,x1d20_ntbb,x2hkb_allha,x2hkb_ntha,x2hkb_allbb,x2hkb_ntbb
2159,2.97499,2.45074,2.04164,1.62866,2.95097,2.70483,3.07093,2.85608,5.45729,4.67627,4.00202,3.53134,6.056,5.15285,5.72066,4.77859,6.04774,4.44323,6.7449,5.44522,5.846,3.83264,6.58988,4.68932,6.27531,5.94405,5.79617,5.52171,4.44265,4.04841,4.84739,4.58813,4.2624,3.05644,3.95852,3.01821,3.92961,2.47647,3.6077,2.46253,7.10001,6.55104,7.34899,6.90149,6.52821,5.6142,6.73739,6.14815
2164,3.60479,3.27884,2.10155,1.87856,3.29269,3.04975,3.54378,3.32996,5.13179,4.52745,3.87318,3.57413,6.26018,5.2146,5.8673,4.89588,6.04094,4.47447,6.82272,5.63155,5.77015,3.8567,6.59489,4.77784,6.39159,6.09723,6.01035,5.77246,4.4396,4.09709,4.95052,4.73248,4.09096,3.14003,3.77955,3.08815,3.67332,2.51291,3.36238,2.52725,7.40612,6.83615,7.80895,7.37069,6.09567,5.21154,6.10571,5.47505
2169,3.0128,2.61847,1.86427,1.49235,2.99322,2.73952,3.17044,2.94562,5.1853,4.58884,3.76271,3.41162,4.89303,4.21088,4.15647,3.53523,6.13325,4.57255,6.96526,5.7715,5.90726,3.97462,6.84564,5.11657,6.2784,6.0047,5.817,5.56141,4.32927,3.98722,4.80629,4.55009,3.39796,2.26401,3.03005,2.20327,3.49497,2.19514,3.18994,2.26646,7.4077,6.94916,7.67734,7.3232,6.58216,5.65242,6.76913,6.13433
2174,2.67824,2.33166,1.96544,1.65562,3.42134,3.08721,3.45887,3.16593,4.75817,4.14088,3.53298,3.1612,4.55159,4.12709,3.69832,3.2144,6.33686,4.6773,7.21482,5.90809,6.12704,4.07593,7.05634,5.13119,6.2983,5.99159,5.86327,5.5944,4.40259,4.00845,4.85616,4.57663,4.14416,2.54752,3.75099,2.53337,4.12563,2.38268,3.74663,2.39966,7.13565,6.59125,7.35506,6.89501,6.67401,5.72806,6.88267,6.30105
2179,2.89845,2.56113,2.08083,1.81935,2.74143,2.40347,2.7536,2.46991,4.97471,4.43261,3.78334,3.50733,5.15876,4.68741,4.54832,4.08781,6.12294,4.40712,6.79977,5.39821,5.86042,3.70789,6.60008,4.55157,6.31558,6.03979,5.89893,5.65558,4.42334,4.05571,4.88246,4.62224,3.29274,2.13071,2.89826,2.02887,3.30044,1.91634,2.86569,1.79967,6.8771,6.2526,7.13615,6.61131,7.51819,6.37373,7.65302,6.9239
2184,3.66515,3.33771,2.7046,2.45164,3.51615,3.0851,3.61566,3.24972,4.95919,4.35443,3.7485,3.38723,5.53088,4.7481,5.12707,4.33092,6.04056,4.43257,6.83797,5.559,5.86385,3.87749,6.72957,4.98749,6.45165,6.13429,6.04684,5.79525,4.60086,4.23941,4.9978,4.7679,4.26722,3.21233,4.03298,3.12496,3.95863,2.77115,3.77739,2.74661,6.80133,6.20556,7.02834,6.55784,7.47984,6.42578,7.77515,7.14391
2189,2.99255,2.60635,2.08569,1.73771,3.46294,3.17333,3.567,3.27237,5.03597,4.53949,3.65625,3.38085,5.1099,4.7986,4.85663,4.36318,6.00903,4.39929,6.67248,5.35627,5.73599,3.70699,6.42169,4.3975,6.3023,6.06164,5.94026,5.73312,4.31459,4.02546,4.82344,4.62839,4.09544,3.05627,3.97067,3.24227,3.8122,2.59237,3.71847,2.88365,6.5704,5.97337,6.73461,6.28371,7.04383,6.02864,7.28849,6.62942
2194,2.83465,2.58776,1.97243,1.69367,2.11211,1.96554,2.18058,2.0481,4.13274,3.56871,3.27453,2.95854,4.8981,4.43599,4.40194,3.88717,5.96476,4.25667,6.41619,5.03069,5.62609,3.43542,6.10955,3.86727,6.36599,6.10856,6.02665,5.79893,4.43193,4.11325,4.93094,4.70444,3.94004,2.72314,3.661,2.80835,3.59079,2.1466,3.28932,2.23381,6.94368,6.41345,7.23655,6.83953,6.85528,5.98926,7.21455,6.62369
2199,2.72351,2.54663,1.73149,1.56866,3.31514,3.0107,3.51698,3.23812,5.42596,4.51003,4.11314,3.45301,4.92725,4.462,4.36931,3.76467,6.08551,4.52175,7.11137,5.94703,5.93419,3.97259,6.98975,5.31605,6.35343,6.09442,5.98343,5.7603,4.39554,4.07814,4.86991,4.65588,4.19961,2.78211,3.8803,2.84443,3.99148,2.37641,3.68312,2.47586,6.75794,6.21245,6.93004,6.50111,6.77429,5.8674,6.92006,6.30246
2204,2.964,2.62877,2.10014,1.76266,3.21179,3.05306,3.43575,3.28712,4.97833,4.28034,3.89459,3.30118,5.26586,4.65882,4.70583,3.94168,6.07808,4.61313,7.02643,5.92221,5.89991,4.09516,6.93173,5.34112,6.25117,6.01088,5.83772,5.63169,4.24696,3.95148,4.67599,4.47796,3.68461,2.48077,3.20167,2.3356,3.39537,1.90618,2.83707,1.68486,7.30813,6.6062,7.61879,7.05496,6.85934,5.73858,7.12121,6.36432
2209,2.45981,2.2141,1.89884,1.66597,2.13333,1.93713,2.18627,2.01471,5.80879,4.90365,4.35889,3.7174,5.28079,4.62416,4.79105,4.07811,5.88722,4.19658,6.54771,5.15801,5.62103,3.43474,6.2679,4.10086,6.22286,6.02483,5.80202,5.64141,4.12115,3.88271,4.60394,4.4656,4.48588,3.25125,4.25535,3.23997,4.12966,2.6798,3.91858,2.72492,6.6645,6.04869,6.82125,6.37579,6.31852,5.40845,6.60179,6.03646
2214,3.56023,3.19511,2.20294,1.89435,2.78698,2.61827,2.91592,2.78059,5.34445,4.53772,3.85921,3.26382,5.15726,4.75125,4.64957,4.13095,5.9208,4.29362,6.54987,5.21859,5.64583,3.58155,6.30936,4.31887,6.35748,6.10155,6.00477,5.7918,4.33366,4.05112,4.84522,4.66178,3.82232,2.93167,3.61647,2.91443,3.5051,2.31362,3.27305,2.3517,6.89261,6.28247,7.03659,6.59192,6.93546,6.16034,7.23975,6.74928
2219,3.75132,3.22999,2.52851,2.05372,2.96884,2.61029,3.06329,2.75024,4.17617,3.59291,3.18411,2.86341,5.75582,4.93312,5.41455,4.42982,6.07327,4.26778,6.63691,5.1459,5.92624,3.68438,6.51581,4.36239,6.31605,6.10138,5.88988,5.71511,4.2637,4.00845,4.71887,4.56284,4.44622,3.70664,4.09206,3.46628,3.64493,2.52783,3.40841,2.51707,7.17533,6.64628,7.56928,7.17569,6.17543,5.30627,6.2847,5.70331
2224,3.92895,3.55793,2.74519,2.36962,2.98947,2.60382,3.08601,2.7597,5.21032,4.45504,3.80955,3.28984,5.87065,4.92149,5.53928,4.331,6.21626,4.55541,7.07491,5.63713,6.05161,3.98403,6.99829,4.98956,6.30105,6.11862,5.94111,5.78162,4.28031,4.06934,4.77827,4.64285,4.04611,3.27904,3.65345,3.03819,3.64152,2.58838,3.37642,2.58415,7.13044,6.6267,7.59734,7.24904,6.50484,5.71017,6.68015,6.1124
2229,3.16559,2.83881,2.10715,1.75818,2.75404,2.60327,2.8959,2.73746,4.65451,4.02164,3.50816,3.1075,5.33247,4.74709,4.95445,4.17733,6.19238,4.60798,7.04631,5.84483,5.99548,4.05747,6.96497,5.27191,6.38387,6.11175,6.06418,5.82627,4.48847,4.1786,5.02409,4.80298,3.85538,3.06193,3.37156,2.69616,3.37386,2.28748,3.05269,2.18925,7.13848,6.4918,7.4635,6.97436,6.44685,5.6268,6.62689,6.06487
2234,3.00425,2.72786,2.03138,1.82123,2.947,2.69674,3.08775,2.86472,5.72463,4.96284,4.17575,3.59306,5.54388,5.02162,5.20096,4.50906,6.04047,4.37556,6.70265,5.29424,5.84809,3.74912,6.59915,4.54137,6.29462,6.11526,5.94355,5.79995,4.27659,4.06953,4.82112,4.70161,3.79356,3.11711,3.31876,2.78476,3.50978,2.60613,3.1627,2.48105,6.92045,6.37334,7.22742,6.81018,5.80522,4.92763,5.79639,5.16058
2239,3.18423,2.79747,2.18148,1.85832,2.16381,2.06711,2.17693,2.06718,4.8706,4.13336,3.61418,3.11268,5.08761,4.60085,4.61794,3.9348,5.77348,4.22406,6.43749,5.14142,5.55221,3.57609,6.23226,4.33632,6.29388,6.07234,5.84971,5.67395,4.27395,3.99724,4.74352,4.57538,3.68987,3.07553,3.1482,2.6158,3.34537,2.48927,2.9572,2.25476,7.21548,6.62834,7.68141,7.21862,6.23088,5.3158,6.29359,5.66293
2244,3.62187,3.24499,2.17516,1.86896,2.7199,2.51789,2.8294,2.64293,4.89131,4.22091,3.66875,3.27841,5.02256,4.64762,4.45175,3.89036,6.23484,4.47705,6.96759,5.48665,6.04195,3.86839,6.8545,4.68527,6.3539,6.07673,5.9909,5.75037,4.44023,4.12254,4.92297,4.69614,3.77978,3.07761,3.26351,2.63847,3.3715,2.39589,2.99573,2.17694,7.41563,6.73395,7.89042,7.39484,6.39601,5.50649,6.50473,5.87527
2249,3.70137,3.42026,2.31809,2.09635,2.98315,2.83024,3.1939,3.01946,5.58342,4.69168,4.12023,3.49141,5.33751,4.96023,4.695,4.25166,6.08178,4.48804,6.90479,5.64478,5.83803,3.84354,6.75642,4.88122,6.39612,6.09065,6.01533,5.74227,4.38837,4.02944,4.87502,4.60793,3.78035,3.04907,3.37027,2.73559,3.4285,2.46947,3.1858,2.4138,6.8994,6.32003,7.15379,6.71983,5.84526,4.88602,5.70195,5.04721
2254,2.64944,2.38733,1.93487,1.69206,2.73024,2.49979,2.74433,2.53102,5.4723,4.6783,3.99703,3.49907,4.90898,4.41841,4.34813,3.79183,5.95376,4.26496,6.63257,5.24123,5.74142,3.57935,6.45008,4.3559,6.28137,6.03985,5.91164,5.71198,4.33526,4.04565,4.78578,4.59967,3.97964,3.16378,3.52684,2.77275,3.67696,2.58765,3.38198,2.43528,6.87995,6.27972,7.19477,6.75699,5.54056,4.46391,5.5894,4.89761
2259,3.33797,2.81009,2.44342,2.02295,3.22045,2.93744,3.27033,3.02821,6.31153,5.39263,4.51516,3.9101,5.20244,4.60058,4.6232,4.00069,5.83762,4.29844,6.4807,5.23837,5.60231,3.65067,6.29142,4.45375,6.34273,6.16349,5.9522,5.79826,4.19373,3.99522,4.70805,4.58994,3.91156,3.11543,3.40536,2.74147,3.44007,2.31236,3.05926,2.17192,7.48291,6.85413,7.99321,7.50712,5.24838,4.17132,5.12537,4.40247
2264,3.31855,2.61973,2.36218,1.64411,3.3263,2.99967,3.48784,3.20138,5.66025,4.96322,4.12874,3.6998,5.18533,4.46614,4.74397,3.88804,6.22766,4.6052,7.1473,5.81757,6.07608,4.07744,7.08028,5.18637,6.22383,6.00035,5.82514,5.62984,4.14715,3.85635,4.62751,4.43309,3.8978,3.19733,3.50568,2.89821,3.62986,2.73136,3.39072,2.65639,7.10959,6.55995,7.43473,7.00993,6.28385,5.18428,6.36875,5.64184
2269,3.3888,2.95421,2.22714,1.87192,3.25163,2.86788,3.29833,2.95093,5.50833,4.66524,4.20527,3.61553,5.07281,4.44413,4.48752,3.71021,5.98368,4.39099,6.7307,5.40924,5.7639,3.77063,6.53703,4.58699,6.36682,6.15305,5.99219,5.79226,4.35255,4.0837,4.82623,4.62358,4.43569,3.53977,4.08318,3.29213,3.89708,2.69644,3.73491,2.75534,6.82785,6.5787,7.13202,7.00979,6.50775,5.3681,6.6754,5.97604
2274,3.11019,2.73146,2.08087,1.7162,3.34624,3.10177,3.53829,3.30907,5.09397,4.30898,3.7875,3.19062,5.55996,4.88838,5.11099,4.35839,5.90874,4.44016,6.74698,5.59149,5.78059,3.98351,6.66713,4.99164,6.47832,6.14079,6.09092,5.80276,4.64354,4.24681,5.08178,4.8034,3.86999,3.08149,3.43101,2.73557,3.52568,2.46163,3.23776,2.35814,6.80711,6.21953,6.91695,6.47875,6.54999,5.45565,6.5781,5.84267
2279,4.3859,3.55315,2.81639,2.02921,3.36836,3.02288,3.46718,3.153,5.15168,4.47697,3.75243,3.34622,5.48053,4.75962,5.03224,4.1884,6.29305,4.50995,7.07687,5.57498,6.1649,3.96255,7.01447,4.90548,6.26839,6.02018,5.88505,5.66765,4.29611,3.99553,4.781,4.57075,4.0447,3.25415,3.55425,2.85367,3.51179,2.3941,3.21572,2.3049,7.26462,6.61905,7.58491,7.15051,6.15854,5.09857,6.21828,5.47145
2284,3.64329,2.97647,2.54365,1.96609,3.12246,2.58254,3.10578,2.65532,5.16206,4.50442,3.74301,3.38334,4.97352,4.49715,4.44736,3.74645,6.01034,4.48886,6.75643,5.59221,5.76434,3.83636,6.52309,4.75658,6.31852,6.0835,5.95896,5.7639,4.40525,4.12182,4.88847,4.699,3.79683,2.97773,3.37284,2.68037,3.57013,2.54646,3.26441,2.42961,7.31833,6.76869,7.70082,7.28369,6.99047,5.95867,7.31805,6.63745
2289,3.6146,3.19603,2.39397,1.9735,2.9701,2.71749,3.04659,2.81171,5.79977,4.9152,4.14807,3.58958,4.90353,4.44867,4.36455,3.73957,6.01787,4.33289,6.76442,5.46666,5.782,3.65151,6.44603,4.39146,6.45159,6.22585,6.13912,5.9489,4.55897,4.29348,5.09438,4.92442,3.49304,2.72059,2.90815,2.2523,3.2441,2.17699,2.70104,1.79309,7.33426,6.68829,7.71452,7.18017,7.33184,6.19878,7.62337,6.89513
2294,3.1942,2.79752,2.02178,1.70904,3.53102,3.28759,3.73326,3.51215,4.78088,4.19176,3.5701,3.21389,4.56544,4.30851,3.79061,3.36179,6.10944,4.33009,6.60292,5.00296,5.94778,3.71085,6.4862,4.18063,6.31016,6.09308,5.94772,5.74374,4.37134,4.10692,4.86362,4.67341,4.17456,3.45871,3.7394,3.11312,3.57035,2.55824,3.36022,2.54573,7.59962,7.01741,8.06086,7.57656,7.67667,6.56721,8.09416,7.40588
2299,3.38937,2.98515,2.30229,1.95023,4.14489,3.74093,4.38104,3.97411,4.32811,3.85638,3.37806,3.12762,4.24712,4.13502,3.6928,3.41685,6.06996,4.46346,6.97435,5.7468,5.90787,3.94416,6.81968,5.0091,6.29083,6.0844,5.91829,5.75871,4.23356,3.99825,4.72008,4.59098,3.91533,3.20828,3.47465,2.82906,3.48916,2.51757,3.25189,2.44002,7.39161,6.64872,7.7561,7.21663,7.29766,6.18383,7.6608,6.89691
2304,2.94507,2.55061,2.10733,1.7616,2.93219,2.70996,3.11606,2.90605,5.24065,4.53936,3.92652,3.59983,5.30311,5.08584,5.03928,4.80921,5.85387,4.22286,6.61401,5.29234,5.65575,3.58171,6.40868,4.42404,6.40706,6.20907,6.10106,5.93266,4.37933,4.17819,4.94647,4.82766,4.181,3.21333,3.8112,3.02163,3.7027,2.41143,3.48058,2.50766,6.83891,6.24451,7.05532,6.63224,7.4381,6.41635,7.84887,7.07317
2309,3.20577,2.84903,2.29012,1.98555,2.34658,2.29417,2.4822,2.42724,5.34015,4.64714,3.83763,3.46836,5.15105,4.97529,4.95576,4.76935,5.93974,4.37274,6.75396,5.47543,5.74215,3.79423,6.5791,4.69231,6.40932,6.13806,6.05275,5.82753,4.45664,4.14078,4.94904,4.73745,3.99663,3.32488,3.52823,2.93278,3.36807,2.39347,3.13902,2.35597,6.74098,6.26875,6.99555,6.68324,6.94323,5.97798,7.2283,6.54027
2314,3.13917,2.91588,1.99001,1.73971,3.31164,3.12866,3.57206,3.38492,4.67173,4.051,3.43432,3.05598,4.76737,4.54969,4.59961,4.30654,5.87491,4.24775,6.50632,5.18667,5.60598,3.52441,6.23834,4.27151,6.21573,6.06577,5.79563,5.67521,4.15005,3.95743,4.60384,4.49928,4.29452,3.46732,3.84392,3.09339,3.66541,2.48088,3.39114,2.41221,7.07939,6.65453,7.44308,7.17148,6.94328,5.9776,7.31214,6.60006
2319,3.59505,3.05285,2.40797,2.00103,3.40987,3.10841,3.5538,3.27834,4.84894,4.22729,3.51595,3.16255,4.74805,4.53306,4.65931,4.44177,6.22152,4.7047,7.28486,6.10426,6.05222,4.22396,7.20985,5.53083,6.30373,6.09031,5.9377,5.75194,4.27423,4.04443,4.78141,4.63647,4.15976,3.26377,3.80783,2.99174,3.81605,2.68037,3.61677,2.64156,7.14486,6.50358,7.43769,6.94196,6.45769,5.57624,6.80815,6.19332
2324,2.97425,2.55647,1.98219,1.63905,3.11386,2.84218,3.28338,3.0193,4.89157,4.35977,3.76849,3.50138,4.83196,4.14606,4.52126,3.68749,5.96537,4.32859,6.71215,5.38241,5.72678,3.64184,6.41894,4.39456,6.36077,6.10003,6.01159,5.79028,4.38429,4.08034,4.87791,4.66488,3.87676,3.31758,3.40438,2.84914,3.27793,2.44221,3.01513,2.25421,7.20136,6.62266,7.62959,7.17113,6.09573,5.24761,6.26699,5.63796
2329,3.21538,2.81075,2.23997,1.9297,3.53553,3.34239,3.73724,3.52928,5.02979,4.56379,3.61946,3.37413,4.43961,3.94349,4.22768,3.66097,6.09464,4.48338,6.882,5.55463,5.92784,3.92905,6.76852,4.89546,6.17986,5.98428,5.74871,5.58754,4.08071,3.86034,4.56717,4.43711,4.27463,3.59341,3.81862,3.19302,3.4652,2.41635,3.18424,2.28822,6.96397,6.34658,7.22629,6.77342,6.62403,5.66647,6.87667,6.23241
2334,3.30239,2.7675,2.25695,1.73677,3.01032,2.86135,3.14883,2.97809,4.97605,4.30349,3.83805,3.41525,5.11058,4.266,4.95808,4.03243,6.17613,4.516,7.0259,5.6492,5.99887,3.93461,6.94394,4.99634,6.44735,6.20775,6.1103,5.9182,4.44672,4.20483,4.99526,4.85734,4.51204,3.54682,4.12974,3.27544,3.845,2.54598,3.70034,2.6347,7.03832,6.43796,7.33356,6.86685,6.81457,5.85716,7.04622,6.37672
2339,2.99631,2.63029,1.97837,1.60967,2.84072,2.49538,2.93336,2.63469,5.50479,4.49913,4.18188,3.47263,4.9413,4.36014,4.77,4.15821,5.97851,4.39885,6.72057,5.43318,5.78121,3.78651,6.59097,4.70519,6.32241,6.11572,5.94687,5.75968,4.29384,4.04501,4.81773,4.64705,4.58595,3.67106,4.26148,3.36337,4.0117,2.81976,3.90715,2.82828,7.34582,6.61153,7.64722,7.10531,6.02305,4.9583,5.93918,5.20389
2344,2.89358,2.63315,1.82962,1.62104,3.46707,3.10701,3.66523,3.37784,6.3728,5.4006,4.56995,3.87033,5.08211,4.51309,4.97163,4.2434,6.31898,4.70503,7.29137,6.06997,6.25144,4.32695,7.32188,5.63059,6.26306,6.02988,5.88291,5.69718,4.21801,3.96277,4.69031,4.54247,4.05326,3.28993,3.70068,3.05142,3.48521,2.46133,3.31899,2.52206,7.13583,6.38739,7.35291,6.78929,5.34512,4.21251,5.22201,4.44101
2349,2.9931,2.66235,1.87603,1.59933,2.99494,2.73847,3.12736,2.90749,6.41143,5.49468,4.66295,3.95061,4.36516,3.92405,3.93343,3.45074,5.83819,4.21192,6.55632,5.09579,5.6554,3.57635,6.4152,4.27578,6.31868,6.15067,5.97533,5.83248,4.23469,4.08014,4.80878,4.72266,4.48718,3.73291,4.20382,3.48869,3.84709,2.83871,3.76605,2.89995,7.10554,6.63658,7.46152,7.14112,4.84001,3.78334,4.78198,3.91647
2354,3.4729,3.09994,2.50165,2.23838,3.51277,3.33693,3.73198,3.55375,5.16602,4.21319,3.88499,3.12284,4.76526,4.57776,4.56098,4.44644,5.97213,4.39121,6.84229,5.60144,5.683,3.64959,6.54956,4.62657,6.40767,6.15817,6.05043,5.82475,4.42466,4.15029,4.96597,4.771,4.45229,3.48139,4.07936,3.24983,3.89592,2.65266,3.72208,2.74291,6.76585,6.25469,6.91901,6.56385,4.97435,3.89257,4.79218,3.79738
2359,2.81744,2.51559,1.7722,1.47128,3.64985,3.2837,3.83141,3.49939,5.79624,4.86937,4.38813,3.75332,4.51284,4.09645,4.09083,3.66903,6.07087,4.44258,6.78561,5.42602,5.86587,3.80259,6.67045,4.68835,6.18675,5.96708,5.76569,5.58516,4.1152,3.87341,4.61262,4.46558,4.97269,4.06233,4.6457,3.80884,4.07799,2.85992,4.03999,3.03934,6.8369,6.34624,7.04749,6.71854,5.30646,4.37543,5.32728,4.58128
2364,2.74091,2.45352,1.91304,1.68767,3.31026,3.10754,3.45488,3.27099,5.69883,4.82035,4.17183,3.509,4.91835,4.36016,4.59308,4.07012,6.13143,4.58749,7.00306,5.7467,5.99786,4.09904,6.95343,5.2082,6.25487,6.05442,5.88108,5.71975,4.13742,3.92951,4.66065,4.54732,4.79889,3.96683,4.50203,3.78209,3.86433,2.6624,3.74958,2.80918,7.04981,6.48688,7.36404,6.8929,6.09329,5.22599,6.3326,5.69408
2369,3.76513,3.45613,2.33925,2.14332,4.19529,3.94249,4.37577,4.10952,5.48786,4.64568,4.10891,3.50629,5.0162,4.41401,4.73932,4.02127,6.13147,4.5806,6.97514,5.71488,5.88597,3.94151,6.83457,5.00434,6.40912,6.15934,6.04677,5.84013,4.35326,4.08035,4.90364,4.72755,3.84388,3.08795,3.47116,2.7912,3.3637,2.28952,3.07838,2.17194,7.13798,6.57972,7.43239,7.01747,6.11516,5.18165,6.28229,5.59383
2374,3.5611,3.32816,2.33615,2.12425,4.16353,3.6351,4.379,3.85039,5.40204,4.52776,4.17394,3.44871,4.64802,4.25665,4.33678,3.86117,6.22306,4.51928,7.02611,5.71671,6.11485,4.01357,7.06432,5.20659,6.33831,6.13068,5.9915,5.81111,4.32955,4.11511,4.8609,4.72565,4.00796,3.16049,3.51446,2.84981,3.58188,2.45243,3.21043,2.37862,6.67395,6.22591,6.96553,6.69036,5.06659,4.07728,5.00014,4.29251
2379,3.36726,2.85664,2.20491,1.82458,3.26104,2.84481,3.40406,3.03518,5.46587,4.556,4.1473,3.47569,4.79403,4.42969,4.7782,4.25434,6.17107,4.59843,7.09005,5.84994,6.01993,4.09233,6.97849,5.1993,6.246,6.04143,5.85308,5.68159,4.15047,3.9371,4.64599,4.51575,4.02437,3.29956,3.53796,2.90767,3.51265,2.50417,3.24651,2.44429,6.89582,6.45762,7.19275,6.87181,5.63418,4.59508,5.63866,4.88929
2384,2.7824,2.61223,2.066,1.92087,3.22002,2.87323,3.4138,3.08907,5.53128,4.73178,3.99127,3.40938,5.26735,4.85749,5.13283,4.5764,6.03232,4.3472,6.71408,5.32925,5.86859,3.76382,6.6094,4.61237,6.21822,5.98192,5.88746,5.68626,4.21589,3.94709,4.71983,4.53783,4.47338,3.57669,4.09424,3.3509,3.73667,2.4955,3.53977,2.60134,6.88759,6.32806,7.13483,6.69226,6.39721,5.31279,6.51541,5.65652
2389,2.84122,2.65542,1.96014,1.78548,2.9332,2.73941,3.09369,2.91703,5.68405,4.75114,4.19807,3.47408,5.68453,5.10019,5.63636,4.96665,6.16919,4.5783,7.00086,5.81658,5.99374,4.01443,6.88533,5.1838,6.22454,6.03697,5.87999,5.70539,4.16535,3.9716,4.71429,4.5811,4.0718,3.34592,3.66977,3.05137,3.58535,2.60519,3.37472,2.60308,7.5379,7.08998,8.0365,7.71963,5.29094,4.27279,5.31122,4.51856
2394,3.289,2.83638,2.26778,1.8373,2.83153,2.69048,3.03118,2.8897,6.90715,5.81386,5.17175,4.27968,4.97568,4.57207,4.56229,4.08698,6.1307,4.44508,6.88278,5.61515,5.95483,3.86592,6.72858,4.88209,6.29849,6.1498,5.95341,5.8131,4.27729,4.13247,4.80401,4.71079,4.32924,3.39068,3.90591,3.106,3.72687,2.42891,3.46987,2.433,7.35339,7.06404,7.8281,7.63418,5.07234,4.02224,5.00196,4.16986
2399,3.76988,3.22607,2.42851,1.96586,2.82062,2.62325,2.87714,2.69308,6.55865,5.3506,5.10447,4.07744,4.59378,4.30696,4.42435,4.11026,6.00302,4.4446,6.64164,5.41751,5.75184,3.80911,6.4601,4.67654,6.47709,6.15041,6.07847,5.78713,4.54569,4.15493,5.00577,4.71873,3.88241,3.15526,3.51317,2.86229,3.49143,2.54893,3.28184,2.48379,7.81079,7.62585,8.64617,8.52046,4.90173,3.98682,4.77387,4.07483
2404,3.03272,2.62982,2.0785,1.72992,2.71032,2.58254,2.79189,2.66225,6.23175,5.14019,4.6418,3.71217,4.40477,3.94145,4.01496,3.43314,6.39596,4.81058,7.32749,6.20181,6.26918,4.38565,7.30453,5.69869,6.39895,6.20592,5.98161,5.80196,4.27169,4.08674,4.81706,4.69202,4.28857,3.58835,4.00907,3.36045,3.61334,2.66798,3.60609,2.8179,7.34822,7.1309,7.89349,7.7352,5.43459,4.4227,5.29313,4.50067
2409,4.01645,3.51757,2.56406,2.20583,2.71719,2.54034,2.85307,2.68391,6.44923,5.30705,4.88309,3.9133,4.72902,4.35652,4.48549,4.02685,6.0504,4.53831,6.8599,5.66178,5.85281,3.97293,6.72416,4.99812,6.44425,6.18406,6.11189,5.88026,4.47649,4.17135,4.98506,4.75489,3.61479,3.22385,3.24398,2.81665,3.13915,2.57943,2.97804,2.40972,7.30918,7.01437,7.76152,7.57359,6.31838,5.18652,6.51913,5.59709
2414,3.9012,3.39711,2.4216,2.00459,3.14852,2.8308,3.40084,3.12755,6.72856,5.48146,5.15463,4.10457,4.99552,4.69771,4.78834,4.33745,6.05868,4.47969,6.81458,5.43235,5.85491,3.87142,6.66278,4.632,6.2285,5.98191,5.8518,5.64214,4.30852,4.01358,4.78397,4.58321,3.84434,3.27347,3.46302,2.90769,3.22943,2.41755,3.12337,2.41137,7.13395,6.86567,7.63175,7.42127,5.93011,5.00284,6.15007,5.42105
2419,2.52949,2.20415,1.81103,1.46631,2.88375,2.72745,3.03565,2.8891,6.16553,5.09776,4.59431,3.78222,5.16805,5.09239,4.97562,4.83336,6.19588,4.57147,6.9289,5.61785,6.00274,4.01444,6.84019,5.03179,6.31684,6.12837,5.97253,5.78568,4.31035,4.09462,4.83263,4.66456,4.46099,3.54052,4.14331,3.34526,3.94304,2.79207,3.84145,2.92833,6.85881,6.4963,7.0943,6.9099,5.4108,4.48481,5.34152,4.64321
2424,3.10637,2.81869,2.24051,1.96818,2.57164,2.20903,2.68385,2.33667,6.64949,5.7466,4.77566,4.09873,4.89747,4.69054,4.55157,4.22618,6.24703,4.67244,7.02007,5.81314,6.04676,4.11142,6.89581,5.13348,6.27692,6.10559,5.87235,5.71398,4.1888,4.01003,4.71213,4.59037,4.04289,3.08083,3.55415,2.73282,3.66799,2.48024,3.33099,2.33931,7.18746,6.79252,7.5028,7.23703,4.8206,4.04802,4.72014,4.09292
2429,3.32176,3.07514,2.27068,2.03897,3.15962,3.02636,3.42357,3.31388,5.43878,4.60036,4.19519,3.5825,4.77909,4.55655,4.57019,4.32611,6.26333,4.59537,7.15958,5.87323,6.06944,4.04202,7.04389,5.20465,6.33499,6.13685,6.01259,5.84692,4.23486,4.03874,4.81091,4.69116,3.96294,3.2103,3.40874,2.79248,3.55812,2.53005,3.13526,2.32103,6.99568,6.66354,7.3914,7.18362,4.95369,4.0664,4.7482,4.08818
