Snap,x1mis_allha,x1mis_ntha,x1mis_allbb,x1mis_ntbb,x2jxq_allha,x2jxq_ntha,x2jxq_allbb,x2jxq_ntbb,x1f5g_allha,x1f5g_ntha,x1f5g_allbb,x1f5g_ntbb,x2l8f_allha,x2l8f_ntha,x2l8f_allbb,x2l8f_ntbb,x1zih_allha,x1zih_ntha,x1zih_allbb,x1zih_ntbb,x1zihstem_allha,x1zihstem_ntha,x1zihstem_allbb,x1zihstem_ntbb,x1szy_allha,x1szy_ntha,x1szy_allbb,x1szy_ntbb,x1szystem_allha,x1szystem_ntha,x1szystem_allbb,x1szystem_ntbb,x2koc_allha,x2koc_ntha,x2koc_allbb,x2koc_ntbb,x2kocstem_allha,x2kocstem_ntha,x2kocstem_allbb,x2kocstem_ntbb,x1d20_allha,x1d20_ntha,x1d20_allbb,x1d20_ntbb,x2hkb_allha,x2hkb_ntha,x2hkb_allbb,x2hkb_ntbb
2270,3.81933,3.35494,2.31657,1.86864,3.23602,2.91599,3.42484,3.13807,5.14031,4.45238,3.94136,3.50989,5.10895,4.46223,4.57004,3.68948,5.91482,4.28856,6.70143,5.35801,5.78547,3.7772,6.58121,4.62455,6.27346,6.07432,5.87909,5.72002,4.31204,4.09987,4.82731,4.70837,4.08956,3.145,3.63261,2.79616,3.69933,2.46503,3.36891,2.33885,6.77336,6.43931,7.05561,6.87345,6.39527,5.26543,6.50038,5.75909
2271,3.16588,2.76232,2.33612,1.96482,2.76428,2.49209,2.8812,2.65118,5.25316,4.50678,3.9571,3.42027,5.25057,4.50158,4.64635,3.76025,6.29869,4.7353,7.20475,6.02101,6.15993,4.28019,7.17477,5.503,6.39276,6.11749,5.99071,5.76609,4.50512,4.16501,4.9453,4.72172,4.12603,3.22186,3.70766,2.94248,3.61508,2.43872,3.35202,2.42891,6.99429,6.52434,7.28194,6.99052,6.65426,5.51584,6.81034,6.10465
2272,2.78179,2.47761,2.08182,1.83195,2.84574,2.64536,2.9856,2.79406,5.98726,5.18836,4.25445,3.7174,5.15108,4.48281,4.66645,3.77627,6.16854,4.61478,7.07784,5.96871,5.97114,4.06879,6.89999,5.25392,6.1812,5.99047,5.81173,5.65102,4.13373,3.8979,4.63603,4.49667,4.07594,3.20722,3.5412,2.82851,3.59737,2.427,3.2055,2.27912,7.07488,6.57032,7.4066,7.05463,6.81705,5.6637,6.98015,6.24025
2273,3.3347,2.99528,2.30872,1.95963,3.37798,2.95609,3.57613,3.19239,5.17517,4.38425,3.74879,3.21988,5.03814,4.56596,4.45417,3.86986,6.01316,4.39293,6.84193,5.50591,5.89436,3.88509,6.77426,4.85505,6.32914,6.08785,5.95871,5.74383,4.36036,4.08624,4.86115,4.67659,4.22888,3.34909,3.80612,3.04217,3.7862,2.63519,3.53722,2.61204,7.31351,6.70941,7.55538,7.12045,6.66496,5.54108,6.7417,5.97942
2274,3.11019,2.73146,2.08087,1.7162,3.34624,3.10177,3.53829,3.30907,5.09397,4.30898,3.7875,3.19062,5.55996,4.88838,5.11099,4.35839,5.90874,4.44016,6.74698,5.59149,5.78059,3.98351,6.66713,4.99164,6.47832,6.14079,6.09092,5.80276,4.64354,4.24681,5.08178,4.8034,3.86999,3.08149,3.43101,2.73557,3.52568,2.46163,3.23776,2.35814,6.80711,6.21953,6.91695,6.47875,6.54999,5.45565,6.5781,5.84267
2275,3.26675,2.94961,2.04485,1.77048,3.11876,2.84191,3.27275,3.02252,4.70296,4.07723,3.50386,3.10459,5.19462,4.50363,4.5735,3.72405,5.95202,4.40169,6.82634,5.66321,5.67986,3.73999,6.58281,4.82209,6.33168,6.0578,5.98225,5.74776,4.3603,4.03864,4.86217,4.63405,4.15549,3.36668,3.70165,3.02057,3.61955,2.53914,3.35809,2.48711,7.19843,6.4199,7.30069,6.71233,6.96782,5.87066,7.13199,6.40292
2276,3.86694,3.41702,2.43877,2.0948,3.22175,3.10178,3.45486,3.31872,4.62865,4.00563,3.55764,3.182,5.59194,4.83672,5.19667,4.32367,5.88085,4.31774,6.54514,5.2653,5.65109,3.69152,6.40182,4.55054,6.3242,6.12953,5.97021,5.80012,4.25269,4.04547,4.77116,4.64457,3.94799,3.23811,3.45935,2.82545,3.42735,2.39797,3.13214,2.28677,7.18232,6.43074,7.32556,6.76123,6.45337,5.37386,6.52993,5.8254
2277,3.89556,3.27258,2.44704,1.85061,3.20857,2.91085,3.28143,3.02212,4.57653,3.98604,3.41757,3.03882,5.93889,5.11443,5.50574,4.61926,5.95898,4.36198,6.67781,5.39873,5.72445,3.72848,6.46898,4.59762,6.3901,6.11932,6.02735,5.80957,4.41017,4.09904,4.86966,4.67275,4.05188,3.24217,3.60106,2.89421,3.57978,2.47001,3.30175,2.4005,7.15597,6.46016,7.33779,6.83849,5.93076,4.80904,5.90798,5.17749
2278,4.4005,3.72932,2.6983,2.08167,3.35134,2.95738,3.41067,3.07037,5.09603,4.37603,3.73094,3.22688,5.77193,4.85962,5.3828,4.31088,5.95217,4.29072,6.38106,5.03046,5.74205,3.6815,6.20398,4.215,6.29843,6.09337,5.92245,5.74245,4.38303,4.11432,4.86787,4.68626,4.15989,3.37708,3.76926,3.08248,3.59442,2.5272,3.39132,2.52904,7.28071,6.58172,7.54102,7.02473,5.92803,4.90096,5.92494,5.25065
2279,4.3859,3.55315,2.81639,2.02921,3.36836,3.02288,3.46718,3.153,5.15168,4.47697,3.75243,3.34622,5.48053,4.75962,5.03224,4.1884,6.29305,4.50995,7.07687,5.57498,6.1649,3.96255,7.01447,4.90548,6.26839,6.02018,5.88505,5.66765,4.29611,3.99553,4.781,4.57075,4.0447,3.25415,3.55425,2.85367,3.51179,2.3941,3.21572,2.3049,7.26462,6.61905,7.58491,7.15051,6.15854,5.09857,6.21828,5.47145
2280,3.75943,3.11156,2.3061,1.68686,3.35582,3.08821,3.49932,3.25886,5.39689,4.55459,3.92404,3.29475,5.0568,4.40261,4.6047,3.83485,6.01013,4.37197,6.63997,5.29495,5.78044,3.69163,6.42884,4.42999,6.32643,6.03677,5.99868,5.74646,4.45164,4.0929,4.94111,4.68115,3.84066,3.00299,3.31281,2.59045,3.6005,2.533,3.16038,2.26128,7.61586,6.88936,7.99189,7.46385,6.16185,5.1069,6.18592,5.4828
2281,3.621,3.01073,2.50385,1.89623,3.1208,2.91618,3.32148,3.13113,5.01331,4.41058,3.71634,3.38842,5.33654,4.40504,4.91772,3.78197,5.96434,4.36838,6.67411,5.3065,5.76171,3.73763,6.51919,4.51805,6.28571,6.02819,5.90271,5.6897,4.28532,3.97492,4.79141,4.59068,3.74973,2.96107,3.28457,2.59478,3.43352,2.38684,3.11064,2.24641,7.61829,6.86375,8.01941,7.44832,6.57128,5.4761,6.72484,6.00894
2282,3.71744,2.95737,2.69984,1.99461,3.35686,3.12869,3.56494,3.36716,4.53079,3.97643,3.50301,3.27148,5.22048,4.44445,4.79929,3.90619,5.88216,4.3506,6.80867,5.55318,5.705,3.75878,6.68769,4.88267,6.43241,6.14057,6.10715,5.84545,4.60282,4.27146,5.07257,4.82423,3.62136,2.89926,3.0705,2.50819,3.48374,2.57176,2.98352,2.26662,7.47202,6.59225,7.81151,7.10932,6.48662,5.3445,6.70799,5.96901
2283,3.19799,2.68093,2.12656,1.62904,3.58666,3.0191,3.70246,3.24062,4.70681,4.16941,3.52647,3.28628,5.07345,4.48127,4.40617,3.60866,6.07271,4.47379,6.97927,5.64843,5.88844,3.85231,6.86694,4.92895,6.37266,6.13239,6.05799,5.84188,4.42967,4.15293,4.93798,4.73963,3.51607,2.74403,3.0283,2.36092,3.34841,2.35999,2.95165,2.11555,7.76806,7.04493,8.30246,7.7638,6.91076,5.80686,7.14039,6.419
2284,3.64329,2.97647,2.54365,1.96609,3.12246,2.58254,3.10578,2.65532,5.16206,4.50442,3.74301,3.38334,4.97352,4.49715,4.44736,3.74645,6.01034,4.48886,6.75643,5.59221,5.76434,3.83636,6.52309,4.75658,6.31852,6.0835,5.95896,5.7639,4.40525,4.12182,4.88847,4.699,3.79683,2.97773,3.37284,2.68037,3.57013,2.54646,3.26441,2.42961,7.31833,6.76869,7.70082,7.28369,6.99047,5.95867,7.31805,6.63745
2285,2.67939,2.11747,1.97538,1.4705,2.32753,2.16353,2.39567,2.24974,5.51361,4.76759,4.07133,3.66705,4.9611,4.60219,4.29639,3.73943,6.04783,4.48415,6.6412,5.38723,5.80015,3.85216,6.44535,4.54064,6.21595,6.05075,5.83873,5.68868,4.1849,3.98689,4.72275,4.60242,4.06172,3.50441,3.65611,3.18068,3.64011,2.88056,3.46303,2.86877,7.2148,6.64999,7.48935,7.03405,6.80514,5.77092,7.10214,6.43749
2286,3.11324,2.57309,2.11247,1.55356,3.25475,2.85169,3.35928,3.03373,5.22879,4.44748,3.67354,3.18069,5.28523,4.8064,4.79162,4.11889,6.23044,4.58009,7.00301,5.69892,6.03897,3.97551,6.88288,5.00163,6.40502,6.16842,6.03381,5.83344,4.36858,4.09228,4.89011,4.70129,4.09109,3.42545,3.77592,3.25119,3.73563,2.84657,3.59645,2.96157,7.18681,6.57609,7.47594,7.00548,7.10289,6.088,7.44198,6.77273
2287,2.90674,2.47089,2.06956,1.69448,3.07944,2.7744,3.22304,2.97993,5.74587,4.90542,4.2382,3.75128,4.82275,4.40445,4.20986,3.61279,5.92379,4.32029,6.6208,5.35604,5.72372,3.71236,6.43354,4.54512,6.40321,6.19848,6.07437,5.87363,4.57249,4.32365,5.06592,4.87081,3.9013,3.10789,3.43565,2.78515,3.46929,2.38342,3.15613,2.32007,7.24774,6.61805,7.61466,7.08592,6.90596,5.83123,7.22836,6.53526
2288,3.26131,2.7248,2.34951,1.92006,3.25852,3.07994,3.4915,3.35009,5.78837,4.93974,4.14963,3.55914,5.06636,4.4704,4.55848,3.78142,5.91557,4.21145,6.39261,5.0527,5.57899,3.39931,6.01332,3.8167,6.51182,6.22815,6.20146,5.95783,4.61713,4.30476,5.1477,4.93374,3.74678,2.88132,3.25046,2.54026,3.47145,2.3247,3.03596,2.09794,7.45098,6.86892,7.91136,7.44632,6.78819,5.64065,7.0813,6.34523
2289,3.6146,3.19603,2.39397,1.9735,2.9701,2.71749,3.04659,2.81171,5.79977,4.9152,4.14807,3.58958,4.90353,4.44867,4.36455,3.73957,6.01787,4.33289,6.76442,5.46666,5.782,3.65151,6.44603,4.39146,6.45159,6.22585,6.13912,5.9489,4.55897,4.29348,5.09438,4.92442,3.49304,2.72059,2.90815,2.2523,3.2441,2.17699,2.70104,1.79309,7.33426,6.68829,7.71452,7.18017,7.33184,6.19878,7.62337,6.89513
2290,3.20224,2.87059,2.19237,1.85265,3.45122,3.14243,3.57476,3.27184,6.03434,5.10523,4.40093,3.77204,5.47948,4.71215,5.04724,4.02793,6.13506,4.4527,6.87279,5.48648,6.02139,3.89604,6.76542,4.71738,6.41119,6.19412,6.05713,5.87367,4.43531,4.19491,4.96207,4.81375,3.65425,3.00095,3.09975,2.61047,3.30397,2.36765,2.86574,2.20094,7.00912,6.49603,7.39221,6.95689,6.96082,5.78847,7.27163,6.529
2291,3.80262,3.3489,2.58093,2.24418,3.16667,2.96148,3.34611,3.15876,5.89112,5.00392,4.19375,3.6759,5.13131,4.65189,4.56767,3.85996,6.09544,4.35806,6.64971,5.12171,5.88108,3.6945,6.47588,4.20104,6.33596,6.09917,6.01522,5.81601,4.42741,4.14896,4.94968,4.76183,4.06734,3.23338,3.56221,2.84588,3.64072,2.51599,3.30956,2.39634,7.28981,6.67271,7.60929,7.16879,7.55242,6.34553,7.87384,7.11349
2292,3.71165,3.28405,2.51163,2.19104,3.16949,2.80229,3.29695,2.98198,5.56963,4.84989,3.95621,3.56324,4.96224,4.47454,4.38525,3.75303,6.04032,4.26964,6.62046,5.03531,5.80918,3.5387,6.38537,3.95911,6.27656,6.05166,5.91844,5.72198,4.33159,4.06709,4.85877,4.67701,3.90055,3.05446,3.3422,2.62264,3.57002,2.44799,3.1112,2.17892,7.26427,6.60898,7.59701,7.06142,7.35293,6.28229,7.76568,7.05414
2293,3.0189,2.69314,1.92907,1.62891,3.20044,2.99158,3.45197,3.26693,4.75438,4.29557,3.53957,3.37229,4.55428,4.23535,3.86999,3.26757,5.94004,4.22607,6.46449,5.00806,5.718,3.54754,6.18746,3.9245,6.33832,6.10211,5.99735,5.79366,4.38125,4.10447,4.87922,4.68352,3.75167,2.9085,3.16168,2.43312,3.49351,2.36497,2.97518,2.0159,7.75848,7.20325,8.23423,7.85109,7.37121,6.26248,7.6316,6.93111
2294,3.1942,2.79752,2.02178,1.70904,3.53102,3.28759,3.73326,3.51215,4.78088,4.19176,3.5701,3.21389,4.56544,4.30851,3.79061,3.36179,6.10944,4.33009,6.60292,5.00296,5.94778,3.71085,6.4862,4.18063,6.31016,6.09308,5.94772,5.74374,4.37134,4.10692,4.86362,4.67341,4.17456,3.45871,3.7394,3.11312,3.57035,2.55824,3.36022,2.54573,7.59962,7.01741,8.06086,7.57656,7.67667,6.56721,8.09416,7.40588
2295,3.52624,3.06124,2.31188,1.95703,3.49684,3.24746,3.74562,3.51023,4.8008,4.18338,3.46834,3.09114,4.32962,4.16527,3.56476,3.18221,6.11942,4.33874,6.73173,5.1555,5.98142,3.75005,6.60674,4.29532,6.3101,6.07899,5.97285,5.7767,4.34154,4.08745,4.85899,4.6865,3.81464,3.00519,3.32996,2.64252,3.43267,2.33856,3.10467,2.23143,7.72231,7.02764,8.20292,7.67057,7.64453,6.52455,7.88117,7.11352
2296,3.57506,3.13354,2.35046,1.97646,3.95877,3.62816,4.20367,3.90344,5.02256,4.3806,3.62491,3.30411,4.32174,4.21699,3.54915,3.26961,6.07191,4.23376,6.50159,4.90188,5.93019,3.61996,6.40146,4.05858,6.18943,5.99443,5.74996,5.58474,4.14577,3.91896,4.62918,4.49629,4.3114,3.5125,3.83723,3.11828,3.65194,2.52983,3.35487,2.41033,7.55659,6.76123,7.83254,7.263,7.90366,6.74639,8.1996,7.43886
2297,3.5798,3.23922,2.28821,1.95146,4.74452,4.1776,4.92833,4.41863,5.18353,4.50392,3.84243,3.48307,4.21077,4.14163,3.49092,3.27251,5.98932,4.34472,6.51824,5.17123,5.72174,3.62699,6.25359,4.18947,6.31355,6.05896,5.91078,5.68063,4.30501,4.00222,4.7776,4.56298,4.07382,3.25871,3.58254,2.90813,3.48462,2.34665,3.18029,2.30066,7.61393,6.90966,7.98036,7.49,7.23495,6.1448,7.43906,6.69435
2298,3.49572,3.04125,2.20728,1.82477,4.36279,3.80801,4.44639,3.92645,5.1279,4.57572,3.71948,3.43571,4.06641,4.08422,3.52436,3.39173,5.97115,4.29157,6.76519,5.37889,5.79954,3.71938,6.56381,4.5659,6.26608,6.08631,5.89052,5.74058,4.20571,4.01596,4.70505,4.59003,4.144,3.27959,3.68192,2.90376,3.72328,2.59389,3.41619,2.45639,7.69035,6.77399,8.0156,7.31427,7.40671,6.4387,7.64605,6.99852
2299,3.38937,2.98515,2.30229,1.95023,4.14489,3.74093,4.38104,3.97411,4.32811,3.85638,3.37806,3.12762,4.24712,4.13502,3.6928,3.41685,6.06996,4.46346,6.97435,5.7468,5.90787,3.94416,6.81968,5.0091,6.29083,6.0844,5.91829,5.75871,4.23356,3.99825,4.72008,4.59098,3.91533,3.20828,3.47465,2.82906,3.48916,2.51757,3.25189,2.44002,7.39161,6.64872,7.7561,7.21663,7.29766,6.18383,7.6608,6.89691
2300,3.1096,2.77146,2.16872,1.94101,4.04447,3.5514,4.23672,3.80957,4.62643,4.12503,3.45821,3.28458,4.1508,4.11777,3.60203,3.37568,5.94582,4.46313,6.62305,5.45566,5.73762,3.87963,6.39111,4.67051,6.23989,6.02562,5.86567,5.66544,4.27133,4.0163,4.79298,4.60778,3.71626,2.96088,3.27778,2.6519,3.37543,2.34978,3.06572,2.25692,7.50591,6.66662,7.87631,7.22813,6.98093,5.75654,7.34262,6.51828
2301,2.71664,2.27365,2.0441,1.62447,3.97703,3.50141,4.1154,3.63316,5.20538,4.7709,3.93811,3.79817,4.3452,4.18254,3.92274,3.61819,5.87291,4.36022,6.57935,5.31208,5.62484,3.71265,6.36324,4.48692,6.40012,6.17881,6.09436,5.86717,4.49128,4.21878,5.01427,4.78449,3.82602,3.14255,3.34414,2.74172,3.40671,2.44222,3.09222,2.302,7.64151,6.92609,8.14723,7.6388,6.86065,5.71737,7.13135,6.35864
2302,3.16393,2.74622,2.08231,1.59694,3.39234,3.13629,3.51773,3.28498,5.65669,5.04397,4.186,3.88858,4.75191,4.52683,4.43249,4.1805,5.90103,4.37724,6.69069,5.46304,5.68402,3.73825,6.50768,4.65272,6.39007,6.0884,6.06785,5.81545,4.62299,4.2767,5.06168,4.82799,4.20216,3.40681,3.69879,2.98802,3.61096,2.46805,3.29254,2.35225,7.12842,6.46597,7.39475,6.91954,7.1416,5.9676,7.51487,6.68018
2303,3.15285,2.82223,2.03951,1.73394,2.74257,2.63328,2.92226,2.80491,5.13753,4.65644,3.85798,3.6832,5.03413,4.76799,4.67297,4.36829,5.96123,4.29816,6.6544,5.22902,5.80884,3.68594,6.44204,4.28588,6.36027,6.12875,5.98538,5.78099,4.46658,4.18717,4.90564,4.70289,4.23287,3.49802,3.75677,3.12866,3.46757,2.34353,3.13458,2.22482,6.77788,6.13164,6.94789,6.45904,7.18279,6.06913,7.63776,6.79137
2304,2.94507,2.55061,2.10733,1.7616,2.93219,2.70996,3.11606,2.90605,5.24065,4.53936,3.92652,3.59983,5.30311,5.08584,5.03928,4.80921,5.85387,4.22286,6.61401,5.29234,5.65575,3.58171,6.40868,4.42404,6.40706,6.20907,6.10106,5.93266,4.37933,4.17819,4.94647,4.82766,4.181,3.21333,3.8112,3.02163,3.7027,2.41143,3.48058,2.50766,6.83891,6.24451,7.05532,6.63224,7.4381,6.41635,7.84887,7.07317
2305,2.91671,2.61211,1.92944,1.64155,2.63284,2.53286,2.75407,2.65532,5.20706,4.65504,3.88033,3.62083,5.02668,4.8707,4.93781,4.71447,6.23971,4.69202,7.35425,6.06703,6.08213,4.17398,7.33185,5.50811,6.27368,6.08582,5.95936,5.79611,4.29179,4.07191,4.82373,4.67859,4.26667,3.24898,3.83455,2.95493,3.84971,2.52817,3.56414,2.47423,6.82181,6.38108,7.19109,6.91224,7.21921,6.20474,7.6496,6.90658
2306,2.86635,2.40712,2.08403,1.68751,2.68107,2.60232,2.85464,2.77602,4.52121,4.09984,3.56464,3.39347,5.0216,5.01583,4.94607,4.87283,6.11852,4.49496,6.8195,5.43221,5.89808,3.85499,6.66563,4.64263,6.19323,6.0272,5.77189,5.62493,4.11485,3.91871,4.60211,4.48351,4.25097,3.39139,3.78128,3.0697,3.5897,2.37396,3.25396,2.31758,6.81247,6.37941,7.11587,6.8471,7.08587,6.09293,7.47803,6.70513
2307,2.46304,2.19468,1.8155,1.58508,2.27877,2.14578,2.38775,2.29029,5.37404,4.77277,3.95019,3.63981,5.06142,5.11698,5.1566,5.17238,6.03545,4.38429,6.70465,5.30773,5.80474,3.71534,6.54576,4.47194,6.25704,6.03224,5.8447,5.65814,4.18804,3.92687,4.6772,4.5168,4.47924,3.49741,4.09155,3.15957,3.97533,2.73503,3.81186,2.70545,6.77527,6.24677,7.08827,6.73335,6.73697,5.79266,7.09731,6.38051
2308,3.05643,2.72521,2.21124,1.98861,2.58994,2.49508,2.70608,2.59165,5.21683,4.56225,3.91126,3.55715,4.91418,4.92332,4.85667,4.85358,5.95504,4.34909,6.80103,5.53969,5.7713,3.75441,6.57754,4.69362,6.3755,6.19372,6.0558,5.8979,4.43995,4.22061,4.9976,4.85525,4.0411,3.2677,3.54915,2.85732,3.5274,2.45056,3.22745,2.3496,7.18178,6.71452,7.63324,7.31495,6.66426,5.63862,6.93247,6.17819
2309,3.20577,2.84903,2.29012,1.98555,2.34658,2.29417,2.4822,2.42724,5.34015,4.64714,3.83763,3.46836,5.15105,4.97529,4.95576,4.76935,5.93974,4.37274,6.75396,5.47543,5.74215,3.79423,6.5791,4.69231,6.40932,6.13806,6.05275,5.82753,4.45664,4.14078,4.94904,4.73745,3.99663,3.32488,3.52823,2.93278,3.36807,2.39347,3.13902,2.35597,6.74098,6.26875,6.99555,6.68324,6.94323,5.97798,7.2283,6.54027
2310,3.46021,3.06946,2.14944,1.79699,2.96615,2.65933,3.10176,2.80846,5.06094,4.49265,3.58329,3.27775,5.28432,5.11693,5.2424,5.04784,6.01975,4.38669,6.66951,5.36562,5.69528,3.66812,6.39609,4.46289,6.42118,6.19741,6.0534,5.86158,4.48521,4.20313,4.96018,4.76817,3.77783,3.03727,3.27902,2.58618,3.38948,2.36446,3.03108,2.12062,7.24224,6.69372,7.72589,7.3114,7.00858,6.12754,7.55989,6.9897
2311,3.31135,3.06434,2.07437,1.84868,3.12112,2.7963,3.21719,2.90105,4.85783,4.3466,3.56306,3.27232,4.98954,4.80338,4.85409,4.6002,6.0324,4.34038,6.80509,5.38014,5.81674,3.66727,6.65443,4.54976,6.27864,6.04178,5.93154,5.72153,4.36847,4.08133,4.84564,4.64219,4.01087,3.28712,3.53103,2.80986,3.50724,2.48626,3.1943,2.22811,7.51017,6.9431,8.05631,7.60473,7.08652,6.13729,7.45522,6.86119
2312,3.27518,2.92054,2.24,1.92336,3.11799,2.85077,3.29583,3.03836,5.11944,4.55705,3.817,3.55064,4.70318,4.56935,4.53172,4.34529,6.01535,4.4473,6.73199,5.4601,5.75823,3.80017,6.4891,4.5446,6.24308,6.0334,5.84661,5.68356,4.24471,3.99776,4.75852,4.61728,4.09522,3.31167,3.65392,2.98212,3.59685,2.5443,3.33938,2.49836,6.98651,6.59455,7.29397,7.01962,6.90383,5.95614,7.27619,6.64999
